classifier_variant,benchmark,family,arm,pair_id,item_id,model,target_act,target_source,predicted_act,act_match,response_sha256
hybrid_svm,mathtutorbench_scaffolding,standard,generic,814,scaffolding-814,deepseek-v4-pro,probing,exact_human_lookup,probing,1,ed2e07956731885f702bcb09e12f8665c7fcb4c9416d6ff25135a21ab6a30cb9
char_svm,mathtutorbench_scaffolding,standard,generic,813,scaffolding-813,deepseek-v4-pro,generic,exact_human_lookup,generic,1,e08fcd1dc305d7dadbc5b2079638d803086c307958254a160a61990720ad26b8
word_svm,mathtutorbench_scaffolding,standard,generic,813,scaffolding-813,deepseek-v4-pro,generic,exact_human_lookup,generic,1,e08fcd1dc305d7dadbc5b2079638d803086c307958254a160a61990720ad26b8
hybrid_svm,mathtutorbench_scaffolding,standard,generic,813,scaffolding-813,deepseek-v4-pro,generic,exact_human_lookup,generic,1,e08fcd1dc305d7dadbc5b2079638d803086c307958254a160a61990720ad26b8
char_svm,mathtutorbench_scaffolding,standard,generic,816,scaffolding-816,deepseek-v4-pro,probing,exact_human_lookup,telling,0,069c366ad7076430187137e4616831dfbf63d49562de93296e28eea709b22522
word_svm,mathtutorbench_scaffolding,standard,generic,816,scaffolding-816,deepseek-v4-pro,probing,exact_human_lookup,probing,1,069c366ad7076430187137e4616831dfbf63d49562de93296e28eea709b22522
hybrid_svm,mathtutorbench_scaffolding,standard,generic,816,scaffolding-816,deepseek-v4-pro,probing,exact_human_lookup,telling,0,069c366ad7076430187137e4616831dfbf63d49562de93296e28eea709b22522
char_svm,mathtutorbench_scaffolding,standard,generic,815,scaffolding-815,deepseek-v4-pro,probing,exact_human_lookup,focus,0,f3c5786bcb60d741b5c94f96b57f84e20416ececab3fa3257baef1416e7fc054
word_svm,mathtutorbench_scaffolding,standard,generic,815,scaffolding-815,deepseek-v4-pro,probing,exact_human_lookup,focus,0,f3c5786bcb60d741b5c94f96b57f84e20416ececab3fa3257baef1416e7fc054
hybrid_svm,mathtutorbench_scaffolding,standard,generic,815,scaffolding-815,deepseek-v4-pro,probing,exact_human_lookup,focus,0,f3c5786bcb60d741b5c94f96b57f84e20416ececab3fa3257baef1416e7fc054
char_svm,mathtutorbench_scaffolding,standard,generic,817,scaffolding-817,deepseek-v4-pro,probing,exact_human_lookup,generic,0,7a9c3970316ff03d419a7cdca28a932d20464ad2d2ea8ae333db3bda0721205f
word_svm,mathtutorbench_scaffolding,standard,generic,817,scaffolding-817,deepseek-v4-pro,probing,exact_human_lookup,generic,0,7a9c3970316ff03d419a7cdca28a932d20464ad2d2ea8ae333db3bda0721205f
hybrid_svm,mathtutorbench_scaffolding,standard,generic,817,scaffolding-817,deepseek-v4-pro,probing,exact_human_lookup,generic,0,7a9c3970316ff03d419a7cdca28a932d20464ad2d2ea8ae333db3bda0721205f
char_svm,mathtutorbench_scaffolding,standard,generic,818,scaffolding-818,deepseek-v4-pro,generic,exact_human_lookup,focus,0,70e99fb7ec521241d7c8e23d602efd55bb28e9eb6fa63fbae6d3833b889a7cf6
word_svm,mathtutorbench_scaffolding,standard,generic,818,scaffolding-818,deepseek-v4-pro,generic,exact_human_lookup,focus,0,70e99fb7ec521241d7c8e23d602efd55bb28e9eb6fa63fbae6d3833b889a7cf6
hybrid_svm,mathtutorbench_scaffolding,standard,generic,818,scaffolding-818,deepseek-v4-pro,generic,exact_human_lookup,focus,0,70e99fb7ec521241d7c8e23d602efd55bb28e9eb6fa63fbae6d3833b889a7cf6
char_svm,mathtutorbench_scaffolding,standard,generic,820,scaffolding-820,deepseek-v4-pro,focus,exact_human_lookup,probing,0,f0961661c69e1ed71d1416d5478ef1f323c48fda297cfef58cd15739ac623af2
word_svm,mathtutorbench_scaffolding,standard,generic,820,scaffolding-820,deepseek-v4-pro,focus,exact_human_lookup,probing,0,f0961661c69e1ed71d1416d5478ef1f323c48fda297cfef58cd15739ac623af2
hybrid_svm,mathtutorbench_scaffolding,standard,generic,820,scaffolding-820,deepseek-v4-pro,focus,exact_human_lookup,probing,0,f0961661c69e1ed71d1416d5478ef1f323c48fda297cfef58cd15739ac623af2
char_svm,mathtutorbench_scaffolding,standard,generic,821,scaffolding-821,deepseek-v4-pro,focus,exact_human_lookup,focus,1,d7dd4d1dd75392b4cd627f4a31aa17a07cb7f815c07da0e7662b6296c726d5c5
word_svm,mathtutorbench_scaffolding,standard,generic,821,scaffolding-821,deepseek-v4-pro,focus,exact_human_lookup,focus,1,d7dd4d1dd75392b4cd627f4a31aa17a07cb7f815c07da0e7662b6296c726d5c5
hybrid_svm,mathtutorbench_scaffolding,standard,generic,821,scaffolding-821,deepseek-v4-pro,focus,exact_human_lookup,focus,1,d7dd4d1dd75392b4cd627f4a31aa17a07cb7f815c07da0e7662b6296c726d5c5
char_svm,mathtutorbench_scaffolding,standard,generic,819,scaffolding-819,deepseek-v4-pro,generic,exact_human_lookup,probing,0,65335a8e4882b1b866abe5bdffeae43c7977d5e3281f9e7514a958f12395c8a3
word_svm,mathtutorbench_scaffolding,standard,generic,819,scaffolding-819,deepseek-v4-pro,generic,exact_human_lookup,telling,0,65335a8e4882b1b866abe5bdffeae43c7977d5e3281f9e7514a958f12395c8a3
hybrid_svm,mathtutorbench_scaffolding,standard,generic,819,scaffolding-819,deepseek-v4-pro,generic,exact_human_lookup,telling,0,65335a8e4882b1b866abe5bdffeae43c7977d5e3281f9e7514a958f12395c8a3
char_svm,mathtutorbench_scaffolding,standard,generic,823,scaffolding-823,deepseek-v4-pro,focus,exact_human_lookup,focus,1,ec0033d9c84a5b3a2dfaaf43a10f3fc5e80f50b07414df88cc74863f377f166f
word_svm,mathtutorbench_scaffolding,standard,generic,823,scaffolding-823,deepseek-v4-pro,focus,exact_human_lookup,focus,1,ec0033d9c84a5b3a2dfaaf43a10f3fc5e80f50b07414df88cc74863f377f166f
hybrid_svm,mathtutorbench_scaffolding,standard,generic,823,scaffolding-823,deepseek-v4-pro,focus,exact_human_lookup,focus,1,ec0033d9c84a5b3a2dfaaf43a10f3fc5e80f50b07414df88cc74863f377f166f
char_svm,mathtutorbench_scaffolding,standard,generic,824,scaffolding-824,deepseek-v4-pro,focus,exact_human_lookup,focus,1,7b9d0a573994d703630761d8ee76f1b23735f0a29e372cc6838ca1de7160552b
word_svm,mathtutorbench_scaffolding,standard,generic,824,scaffolding-824,deepseek-v4-pro,focus,exact_human_lookup,focus,1,7b9d0a573994d703630761d8ee76f1b23735f0a29e372cc6838ca1de7160552b
hybrid_svm,mathtutorbench_scaffolding,standard,generic,824,scaffolding-824,deepseek-v4-pro,focus,exact_human_lookup,telling,0,7b9d0a573994d703630761d8ee76f1b23735f0a29e372cc6838ca1de7160552b
char_svm,mathtutorbench_scaffolding,standard,generic,822,scaffolding-822,deepseek-v4-pro,focus,exact_human_lookup,focus,1,68eaa04178d76a42ce998e1261ac54222603aeeae275fed2199b75b7315224c1
word_svm,mathtutorbench_scaffolding,standard,generic,822,scaffolding-822,deepseek-v4-pro,focus,exact_human_lookup,telling,0,68eaa04178d76a42ce998e1261ac54222603aeeae275fed2199b75b7315224c1
hybrid_svm,mathtutorbench_scaffolding,standard,generic,822,scaffolding-822,deepseek-v4-pro,focus,exact_human_lookup,telling,0,68eaa04178d76a42ce998e1261ac54222603aeeae275fed2199b75b7315224c1
char_svm,mathtutorbench_scaffolding,standard,generic,825,scaffolding-825,deepseek-v4-pro,probing,exact_human_lookup,focus,0,708d99215b27b6e5d5fcd913f93e722acb94393fd11db255097a4696e359a699
word_svm,mathtutorbench_scaffolding,standard,generic,825,scaffolding-825,deepseek-v4-pro,probing,exact_human_lookup,probing,1,708d99215b27b6e5d5fcd913f93e722acb94393fd11db255097a4696e359a699
hybrid_svm,mathtutorbench_scaffolding,standard,generic,825,scaffolding-825,deepseek-v4-pro,probing,exact_human_lookup,focus,0,708d99215b27b6e5d5fcd913f93e722acb94393fd11db255097a4696e359a699
char_svm,mathtutorbench_scaffolding,standard,generic,827,scaffolding-827,deepseek-v4-pro,probing,exact_human_lookup,focus,0,1f3ed078a2a616993d48b0e60dfb817ecff66a8ed83b795e69709d4d31a7da7e
word_svm,mathtutorbench_scaffolding,standard,generic,827,scaffolding-827,deepseek-v4-pro,probing,exact_human_lookup,focus,0,1f3ed078a2a616993d48b0e60dfb817ecff66a8ed83b795e69709d4d31a7da7e
hybrid_svm,mathtutorbench_scaffolding,standard,generic,827,scaffolding-827,deepseek-v4-pro,probing,exact_human_lookup,focus,0,1f3ed078a2a616993d48b0e60dfb817ecff66a8ed83b795e69709d4d31a7da7e
char_svm,mathtutorbench_scaffolding,standard,generic,826,scaffolding-826,deepseek-v4-pro,probing,exact_human_lookup,focus,0,8ca8fc853377395f0d42a8f5dbe8c29026752b8c9fbda9dfd4c6a84d5d16e4ee
word_svm,mathtutorbench_scaffolding,standard,generic,826,scaffolding-826,deepseek-v4-pro,probing,exact_human_lookup,focus,0,8ca8fc853377395f0d42a8f5dbe8c29026752b8c9fbda9dfd4c6a84d5d16e4ee
hybrid_svm,mathtutorbench_scaffolding,standard,generic,826,scaffolding-826,deepseek-v4-pro,probing,exact_human_lookup,focus,0,8ca8fc853377395f0d42a8f5dbe8c29026752b8c9fbda9dfd4c6a84d5d16e4ee
char_svm,mathtutorbench_scaffolding,standard,generic,828,scaffolding-828,deepseek-v4-pro,focus,exact_human_lookup,telling,0,eacf154c9d3af5846dfda5d3fe087d52399cae4b0b7a6c8471c98da83402b248
word_svm,mathtutorbench_scaffolding,standard,generic,828,scaffolding-828,deepseek-v4-pro,focus,exact_human_lookup,probing,0,eacf154c9d3af5846dfda5d3fe087d52399cae4b0b7a6c8471c98da83402b248
hybrid_svm,mathtutorbench_scaffolding,standard,generic,828,scaffolding-828,deepseek-v4-pro,focus,exact_human_lookup,probing,0,eacf154c9d3af5846dfda5d3fe087d52399cae4b0b7a6c8471c98da83402b248
char_svm,mathtutorbench_scaffolding,standard,generic,830,scaffolding-830,deepseek-v4-pro,focus,exact_human_lookup,probing,0,d4c4e5aef898d03e2ee5e0cc661478912d964ae6d7a229a2a4b4fede4a569a32
word_svm,mathtutorbench_scaffolding,standard,generic,830,scaffolding-830,deepseek-v4-pro,focus,exact_human_lookup,focus,1,d4c4e5aef898d03e2ee5e0cc661478912d964ae6d7a229a2a4b4fede4a569a32
hybrid_svm,mathtutorbench_scaffolding,standard,generic,830,scaffolding-830,deepseek-v4-pro,focus,exact_human_lookup,focus,1,d4c4e5aef898d03e2ee5e0cc661478912d964ae6d7a229a2a4b4fede4a569a32
char_svm,mathtutorbench_scaffolding,standard,generic,829,scaffolding-829,deepseek-v4-pro,probing,exact_human_lookup,probing,1,16c991273725c88670634c5f83994ca58e525629b9115e02ff4b30f800e4698f
word_svm,mathtutorbench_scaffolding,standard,generic,829,scaffolding-829,deepseek-v4-pro,probing,exact_human_lookup,probing,1,16c991273725c88670634c5f83994ca58e525629b9115e02ff4b30f800e4698f
hybrid_svm,mathtutorbench_scaffolding,standard,generic,829,scaffolding-829,deepseek-v4-pro,probing,exact_human_lookup,probing,1,16c991273725c88670634c5f83994ca58e525629b9115e02ff4b30f800e4698f
char_svm,mathtutorbench_scaffolding,standard,generic,832,scaffolding-832,deepseek-v4-pro,focus,exact_human_lookup,telling,0,23dfe9e41a1c0f2bc9ef28e16979f7803efba1b9774ebbe134696c036b2417bb
word_svm,mathtutorbench_scaffolding,standard,generic,832,scaffolding-832,deepseek-v4-pro,focus,exact_human_lookup,focus,1,23dfe9e41a1c0f2bc9ef28e16979f7803efba1b9774ebbe134696c036b2417bb
hybrid_svm,mathtutorbench_scaffolding,standard,generic,832,scaffolding-832,deepseek-v4-pro,focus,exact_human_lookup,telling,0,23dfe9e41a1c0f2bc9ef28e16979f7803efba1b9774ebbe134696c036b2417bb
char_svm,mathtutorbench_scaffolding,standard,generic,833,scaffolding-833,deepseek-v4-pro,focus,exact_human_lookup,focus,1,3dbb09975e07a2fca5818fead883cc6fdddb1308682340a4f6f50c8e2faa9042
word_svm,mathtutorbench_scaffolding,standard,generic,833,scaffolding-833,deepseek-v4-pro,focus,exact_human_lookup,focus,1,3dbb09975e07a2fca5818fead883cc6fdddb1308682340a4f6f50c8e2faa9042
hybrid_svm,mathtutorbench_scaffolding,standard,generic,833,scaffolding-833,deepseek-v4-pro,focus,exact_human_lookup,focus,1,3dbb09975e07a2fca5818fead883cc6fdddb1308682340a4f6f50c8e2faa9042
char_svm,mathtutorbench_scaffolding,standard,generic,834,scaffolding-834,deepseek-v4-pro,generic,exact_human_lookup,telling,0,a8d6ffcc1f0e8524eb9fc99d9eadd92301cba85779cdc1bc8313557260183da8
word_svm,mathtutorbench_scaffolding,standard,generic,834,scaffolding-834,deepseek-v4-pro,generic,exact_human_lookup,telling,0,a8d6ffcc1f0e8524eb9fc99d9eadd92301cba85779cdc1bc8313557260183da8
hybrid_svm,mathtutorbench_scaffolding,standard,generic,834,scaffolding-834,deepseek-v4-pro,generic,exact_human_lookup,telling,0,a8d6ffcc1f0e8524eb9fc99d9eadd92301cba85779cdc1bc8313557260183da8
char_svm,mathtutorbench_scaffolding,standard,generic,831,scaffolding-831,deepseek-v4-pro,probing,exact_human_lookup,telling,0,fdbaed3e5d9bae25b50108f241a7893739d04072491768a57d1630906c6f1887
word_svm,mathtutorbench_scaffolding,standard,generic,831,scaffolding-831,deepseek-v4-pro,probing,exact_human_lookup,focus,0,fdbaed3e5d9bae25b50108f241a7893739d04072491768a57d1630906c6f1887
hybrid_svm,mathtutorbench_scaffolding,standard,generic,831,scaffolding-831,deepseek-v4-pro,probing,exact_human_lookup,telling,0,fdbaed3e5d9bae25b50108f241a7893739d04072491768a57d1630906c6f1887
char_svm,mathtutorbench_scaffolding,standard,generic,836,scaffolding-836,deepseek-v4-pro,probing,exact_human_lookup,focus,0,9fd2a502a8aee4663adc56edcbba6cbd6c007de10d9159a03f6d3296a7dcad39
word_svm,mathtutorbench_scaffolding,standard,generic,836,scaffolding-836,deepseek-v4-pro,probing,exact_human_lookup,focus,0,9fd2a502a8aee4663adc56edcbba6cbd6c007de10d9159a03f6d3296a7dcad39
hybrid_svm,mathtutorbench_scaffolding,standard,generic,836,scaffolding-836,deepseek-v4-pro,probing,exact_human_lookup,focus,0,9fd2a502a8aee4663adc56edcbba6cbd6c007de10d9159a03f6d3296a7dcad39
char_svm,mathtutorbench_scaffolding,standard,generic,837,scaffolding-837,deepseek-v4-pro,probing,exact_human_lookup,probing,1,b0628f7054076f22e4301ef9fd419ab8a1d67e2b94226e7ab5ef7fb64f86ee7b
word_svm,mathtutorbench_scaffolding,standard,generic,837,scaffolding-837,deepseek-v4-pro,probing,exact_human_lookup,probing,1,b0628f7054076f22e4301ef9fd419ab8a1d67e2b94226e7ab5ef7fb64f86ee7b
hybrid_svm,mathtutorbench_scaffolding,standard,generic,837,scaffolding-837,deepseek-v4-pro,probing,exact_human_lookup,probing,1,b0628f7054076f22e4301ef9fd419ab8a1d67e2b94226e7ab5ef7fb64f86ee7b
char_svm,mathtutorbench_scaffolding,standard,generic,835,scaffolding-835,deepseek-v4-pro,probing,exact_human_lookup,probing,1,e236aa1cf1918f9474c90421ff72934c3eefa1c03bef3309c7833ea3f7c374b5
word_svm,mathtutorbench_scaffolding,standard,generic,835,scaffolding-835,deepseek-v4-pro,probing,exact_human_lookup,probing,1,e236aa1cf1918f9474c90421ff72934c3eefa1c03bef3309c7833ea3f7c374b5
hybrid_svm,mathtutorbench_scaffolding,standard,generic,835,scaffolding-835,deepseek-v4-pro,probing,exact_human_lookup,probing,1,e236aa1cf1918f9474c90421ff72934c3eefa1c03bef3309c7833ea3f7c374b5
char_svm,mathtutorbench_scaffolding,standard,generic,838,scaffolding-838,deepseek-v4-pro,probing,exact_human_lookup,telling,0,2dd5602eab7c9819784e9bb5b2160b1342d1ac67c3c7c0916d28310d9194548d
word_svm,mathtutorbench_scaffolding,standard,generic,838,scaffolding-838,deepseek-v4-pro,probing,exact_human_lookup,probing,1,2dd5602eab7c9819784e9bb5b2160b1342d1ac67c3c7c0916d28310d9194548d
hybrid_svm,mathtutorbench_scaffolding,standard,generic,838,scaffolding-838,deepseek-v4-pro,probing,exact_human_lookup,probing,1,2dd5602eab7c9819784e9bb5b2160b1342d1ac67c3c7c0916d28310d9194548d
char_svm,mathtutorbench_scaffolding,standard,generic,839,scaffolding-839,deepseek-v4-pro,probing,exact_human_lookup,probing,1,7cf79ffd3ea283cc8e0c8ed58a4386cfd42a50506a0319537d006653eb283d3d
word_svm,mathtutorbench_scaffolding,standard,generic,839,scaffolding-839,deepseek-v4-pro,probing,exact_human_lookup,probing,1,7cf79ffd3ea283cc8e0c8ed58a4386cfd42a50506a0319537d006653eb283d3d
hybrid_svm,mathtutorbench_scaffolding,standard,generic,839,scaffolding-839,deepseek-v4-pro,probing,exact_human_lookup,focus,0,7cf79ffd3ea283cc8e0c8ed58a4386cfd42a50506a0319537d006653eb283d3d
char_svm,mathtutorbench_scaffolding,standard,generic,841,scaffolding-841,deepseek-v4-pro,probing,exact_human_lookup,probing,1,1046ed7fe37d062613f05323173ae9048c7340469606d992d63270e3831c87fe
word_svm,mathtutorbench_scaffolding,standard,generic,841,scaffolding-841,deepseek-v4-pro,probing,exact_human_lookup,focus,0,1046ed7fe37d062613f05323173ae9048c7340469606d992d63270e3831c87fe
hybrid_svm,mathtutorbench_scaffolding,standard,generic,841,scaffolding-841,deepseek-v4-pro,probing,exact_human_lookup,probing,1,1046ed7fe37d062613f05323173ae9048c7340469606d992d63270e3831c87fe
char_svm,mathtutorbench_scaffolding,standard,generic,842,scaffolding-842,deepseek-v4-pro,probing,exact_human_lookup,generic,0,7ad2c384e5d54bbff6d84bfa793b710b73dd43e36e8230beeeab5f74725a4095
word_svm,mathtutorbench_scaffolding,standard,generic,842,scaffolding-842,deepseek-v4-pro,probing,exact_human_lookup,telling,0,7ad2c384e5d54bbff6d84bfa793b710b73dd43e36e8230beeeab5f74725a4095
hybrid_svm,mathtutorbench_scaffolding,standard,generic,842,scaffolding-842,deepseek-v4-pro,probing,exact_human_lookup,telling,0,7ad2c384e5d54bbff6d84bfa793b710b73dd43e36e8230beeeab5f74725a4095
char_svm,mathtutorbench_scaffolding,standard,generic,844,scaffolding-844,deepseek-v4-pro,probing,exact_human_lookup,focus,0,9903ff69dbe1353cecf86a2952adf165ddc40e8a87a21aa78138e15a4cb4e867
word_svm,mathtutorbench_scaffolding,standard,generic,844,scaffolding-844,deepseek-v4-pro,probing,exact_human_lookup,focus,0,9903ff69dbe1353cecf86a2952adf165ddc40e8a87a21aa78138e15a4cb4e867
hybrid_svm,mathtutorbench_scaffolding,standard,generic,844,scaffolding-844,deepseek-v4-pro,probing,exact_human_lookup,focus,0,9903ff69dbe1353cecf86a2952adf165ddc40e8a87a21aa78138e15a4cb4e867
char_svm,mathtutorbench_scaffolding,standard,generic,845,scaffolding-845,deepseek-v4-pro,telling,exact_human_lookup,telling,1,60ed4f8c8e4f15de255a5ab10321f141a2a46234399ea95bafc3d5a151dac229
word_svm,mathtutorbench_scaffolding,standard,generic,845,scaffolding-845,deepseek-v4-pro,telling,exact_human_lookup,focus,0,60ed4f8c8e4f15de255a5ab10321f141a2a46234399ea95bafc3d5a151dac229
hybrid_svm,mathtutorbench_scaffolding,standard,generic,845,scaffolding-845,deepseek-v4-pro,telling,exact_human_lookup,focus,0,60ed4f8c8e4f15de255a5ab10321f141a2a46234399ea95bafc3d5a151dac229
char_svm,mathtutorbench_scaffolding,standard,generic,843,scaffolding-843,deepseek-v4-pro,probing,exact_human_lookup,telling,0,4c66ca9868f51d0058ffd719b4f3f967bf0ecc7e649d3a71f4454df86c59322a
word_svm,mathtutorbench_scaffolding,standard,generic,843,scaffolding-843,deepseek-v4-pro,probing,exact_human_lookup,probing,1,4c66ca9868f51d0058ffd719b4f3f967bf0ecc7e649d3a71f4454df86c59322a
hybrid_svm,mathtutorbench_scaffolding,standard,generic,843,scaffolding-843,deepseek-v4-pro,probing,exact_human_lookup,telling,0,4c66ca9868f51d0058ffd719b4f3f967bf0ecc7e649d3a71f4454df86c59322a
char_svm,mathtutorbench_scaffolding,standard,generic,846,scaffolding-846,deepseek-v4-pro,generic,exact_human_lookup,probing,0,b9b9cfd087a23a6425346cf51c1ecec1ddd0dbd7c7f0c1dff3de981a8589f11a
word_svm,mathtutorbench_scaffolding,standard,generic,846,scaffolding-846,deepseek-v4-pro,generic,exact_human_lookup,probing,0,b9b9cfd087a23a6425346cf51c1ecec1ddd0dbd7c7f0c1dff3de981a8589f11a
hybrid_svm,mathtutorbench_scaffolding,standard,generic,846,scaffolding-846,deepseek-v4-pro,generic,exact_human_lookup,probing,0,b9b9cfd087a23a6425346cf51c1ecec1ddd0dbd7c7f0c1dff3de981a8589f11a
char_svm,mathtutorbench_scaffolding,standard,generic,100,scaffolding-100,deepseek-v4-pro,probing,exact_human_lookup,probing,1,324ae3ff621820e8d8ff3abf614c4156c7737841b6285c2c401d9f20767bfee7
word_svm,mathtutorbench_scaffolding,standard,generic,100,scaffolding-100,deepseek-v4-pro,probing,exact_human_lookup,probing,1,324ae3ff621820e8d8ff3abf614c4156c7737841b6285c2c401d9f20767bfee7
hybrid_svm,mathtutorbench_scaffolding,standard,generic,100,scaffolding-100,deepseek-v4-pro,probing,exact_human_lookup,probing,1,324ae3ff621820e8d8ff3abf614c4156c7737841b6285c2c401d9f20767bfee7
char_svm,mathtutorbench_scaffolding,standard,generic,848,scaffolding-848,deepseek-v4-pro,probing,exact_human_lookup,probing,1,bc6e09a7d34bdc805e7e9970622bf08eef8c19778f3c8026e7f6ac3a98683436
word_svm,mathtutorbench_scaffolding,standard,generic,848,scaffolding-848,deepseek-v4-pro,probing,exact_human_lookup,probing,1,bc6e09a7d34bdc805e7e9970622bf08eef8c19778f3c8026e7f6ac3a98683436
hybrid_svm,mathtutorbench_scaffolding,standard,generic,848,scaffolding-848,deepseek-v4-pro,probing,exact_human_lookup,telling,0,bc6e09a7d34bdc805e7e9970622bf08eef8c19778f3c8026e7f6ac3a98683436
char_svm,mathtutorbench_scaffolding,standard,generic,849,scaffolding-849,deepseek-v4-pro,probing,exact_human_lookup,focus,0,2e939e0cfd12ca281a5c36a5777595fefe0a67967950c1378fa27cfec835b1dc
word_svm,mathtutorbench_scaffolding,standard,generic,849,scaffolding-849,deepseek-v4-pro,probing,exact_human_lookup,focus,0,2e939e0cfd12ca281a5c36a5777595fefe0a67967950c1378fa27cfec835b1dc
hybrid_svm,mathtutorbench_scaffolding,standard,generic,849,scaffolding-849,deepseek-v4-pro,probing,exact_human_lookup,focus,0,2e939e0cfd12ca281a5c36a5777595fefe0a67967950c1378fa27cfec835b1dc
char_svm,mathtutorbench_scaffolding,standard,generic,847,scaffolding-847,deepseek-v4-pro,probing,exact_human_lookup,probing,1,51bd32b55b9439f362890acac326d7d1f99c3564102074b1ae8295f9bab1d993
word_svm,mathtutorbench_scaffolding,standard,generic,847,scaffolding-847,deepseek-v4-pro,probing,exact_human_lookup,probing,1,51bd32b55b9439f362890acac326d7d1f99c3564102074b1ae8295f9bab1d993
